seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
0,Z_Uncertainty,55,0.36556658148765564,3,3.0,1.286
0,Z_Uncertainty,60,0.34598448872566223,3,3.0,1.286
0,CME_Uncertainty,0,1.6851087808609009,4,2.0,0.5
0,CME_Uncertainty,5,1.4024332761764526,4,2.0,0.5
0,CME_Uncertainty,10,0.7328352332115173,4,2.0,0.5
0,CME_Uncertainty,15,0.43694302439689636,4,2.0,0.5
0,CME_Uncertainty,20,0.3796052634716034,4,2.0,0.5
0,CME_Uncertainty,25,0.3896755278110504,4,2.0,0.5
0,CME_Uncertainty,30,0.36680522561073303,4,2.0,0.5
0,CME_Uncertainty,35,0.3781745135784149,4,2.0,0.5
0,CME_Uncertainty,40,0.4077172875404358,4,2.0,0.5
0,CME_Uncertainty,45,0.4153766334056854,4,2.0,0.5
0,CME_Uncertainty,50,0.3997565805912018,4,2.0,0.5
0,CME_Uncertainty,55,0.3996697664260864,4,2.0,0.5
0,CME_Uncertainty,60,0.3598479628562927,4,2.0,0.5
0,Random,0,1.6851087808609009,4,2.0,0.5
0,Random,5,1.4024332761764526,4,2.0,0.5
0,Random,10,0.8383073806762695,4,2.0,0.5
0,Random,15,1.17690110206604,4,2.0,0.5
0,Random,20,1.0997527837753296,4,2.0,0.5
0,Random,25,0.7850412726402283,4,2.0,0.5
0,Random,30,0.6924296617507935,4,2.0,0.5
0,Random,35,0.7184116244316101,4,2.0,0.5
0,Random,40,0.5401824712753296,4,2.0,0.5
0,Random,45,0.5273078680038452,4,2.0,0.5
0,Random,50,0.4405519962310791,4,2.0,0.5
0,Random,55,0.4192100763320923,4,2.0,0.5
0,Random,60,0.4219835698604584,4,2.0,0.5
0,EER,0,1.6851087808609009,4,2.0,0.5
0,EER,5,1.102734088897705,4,2.0,0.5
0,EER,10,0.8747214078903198,4,2.0,0.5
0,EER,15,1.0220153331756592,4,2.0,0.5
0,EER,20,1.1011693477630615,4,2.0,0.5
0,EER,25,1.0158814191818237,4,2.0,0.5
0,EER,30,1.0645066499710083,4,2.0,0.5
0,EER,35,1.1276440620422363,4,2.0,0.5
0,EER,40,1.0848686695098877,4,2.0,0.5
0,EER,45,1.0751063823699951,4,2.0,0.5
0,EER,50,1.058752417564392,4,2.0,0.5
0,EER,55,1.0050084590911865,4,2.0,0.5
0,EER,60,1.0161656141281128,4,2.0,0.5
0,Z_Uncertainty,0,1.6851087808609009,4,2.0,0.5
0,Z_Uncertainty,5,0.7805455327033997,4,2.0,0.5
0,Z_Uncertainty,10,0.7996885776519775,4,2.0,0.5
0,Z_Uncertainty,15,1.0480165481567383,4,2.0,0.5
0,Z_Uncertainty,20,1.0973159074783325,4,2.0,0.5
0,Z_Uncertainty,25,0.8491975665092468,4,2.0,0.5
0,Z_Uncertainty,30,0.844911515712738,4,2.0,0.5
0,Z_Uncertainty,35,0.7486421465873718,4,2.0,0.5
0,Z_Uncertainty,40,0.6969135999679565,4,2.0,0.5
0,Z_Uncertainty,45,0.5946529507637024,4,2.0,0.5
0,Z_Uncertainty,50,0.6013050675392151,4,2.0,0.5
0,Z_Uncertainty,55,0.6014934182167053,4,2.0,0.5
0,Z_Uncertainty,60,0.5797364711761475,4,2.0,0.5
1,CME_Uncertainty,0,0.26598289608955383,0,8.0,12.0
1,CME_Uncertainty,5,0.12143644690513611,0,8.0,12.0
1,CME_Uncertainty,10,0.06721872836351395,0,8.0,12.0
1,CME_Uncertainty,15,0.10292255878448486,0,8.0,12.0
1,CME_Uncertainty,20,0.08633696287870407,0,8.0,12.0
1,CME_Uncertainty,25,0.15902255475521088,0,8.0,12.0
1,CME_Uncertainty,30,0.16012661159038544,0,8.0,12.0
1,CME_Uncertainty,35,0.1363912969827652,0,8.0,12.0
1,CME_Uncertainty,40,0.12394271790981293,0,8.0,12.0
1,CME_Uncertainty,45,0.11232621967792511,0,8.0,12.0
1,CME_Uncertainty,50,0.09490922838449478,0,8.0,12.0
1,CME_Uncertainty,55,0.09775014966726303,0,8.0,12.0
1,CME_Uncertainty,60,0.09248921275138855,0,8.0,12.0
1,Random,0,0.26598289608955383,0,8.0,12.0
1,Random,5,0.12143644690513611,0,8.0,12.0
1,Random,10,0.051873017102479935,0,8.0,12.0
1,Random,15,0.21130485832691193,0,8.0,12.0
1,Random,20,0.17211395502090454,0,8.0,12.0
1,Random,25,0.18135859072208405,0,8.0,12.0
1,Random,30,0.177244171500206,0,8.0,12.0
1,Random,35,0.16219620406627655,0,8.0,12.0
1,Random,40,0.1572195291519165,0,8.0,12.0
1,Random,45,0.134975403547287,0,8.0,12.0
