seed_idx,strategy,num_queries,mse,shift_idx,A_t,B_t
0,PQAL,15,0.1297939270734787,3,3.0,1.286
0,PQAL,20,0.12270569056272507,3,3.0,1.286
0,PQAL,25,0.11560162156820297,3,3.0,1.286
0,PQAL,30,0.11870982497930527,3,3.0,1.286
0,PQAL,35,0.11659625172615051,3,3.0,1.286
0,PQAL,40,0.11771830916404724,3,3.0,1.286
0,PQAL,45,0.11065889149904251,3,3.0,1.286
0,PQAL,0,0.22351039946079254,3,3.0,1.286
0,PQAL,5,0.1609794795513153,3,3.0,1.286
0,PQAL,10,0.1371588408946991,3,3.0,1.286
0,PQAL,15,0.1297939270734787,3,3.0,1.286
0,PQAL,20,0.12270569056272507,3,3.0,1.286
0,PQAL,25,0.11560162156820297,3,3.0,1.286
0,PQAL,30,0.11870982497930527,3,3.0,1.286
0,PQAL,35,0.11659625172615051,3,3.0,1.286
0,PQAL,40,0.11771830916404724,3,3.0,1.286
0,PQAL,45,0.11065889149904251,3,3.0,1.286
0,PQAL_random,0,0.22351039946079254,3,3.0,1.286
0,PQAL_random,5,0.1609794795513153,3,3.0,1.286
0,PQAL_random,10,0.16082946956157684,3,3.0,1.286
0,PQAL_random,15,0.12225844711065292,3,3.0,1.286
0,PQAL_random,20,0.1200227364897728,3,3.0,1.286
0,PQAL_random,25,0.1117895320057869,3,3.0,1.286
0,PQAL_random,30,0.1109604761004448,3,3.0,1.286
0,PQAL_random,35,0.1144314706325531,3,3.0,1.286
0,PQAL_random,40,0.11176221817731857,3,3.0,1.286
0,PQAL_random,45,0.11580696702003479,3,3.0,1.286
0,EER,0,0.22351039946079254,3,3.0,1.286
0,EER,5,0.20782332122325897,3,3.0,1.286
0,EER,10,0.227951318025589,3,3.0,1.286
0,EER,15,0.20515914261341095,3,3.0,1.286
0,EER,20,0.2196834683418274,3,3.0,1.286
0,EER,25,0.22713324427604675,3,3.0,1.286
0,EER,30,0.20193929970264435,3,3.0,1.286
0,EER,35,0.21454092860221863,3,3.0,1.286
0,EER,40,0.2112526297569275,3,3.0,1.286
0,EER,45,0.21741122007369995,3,3.0,1.286
0,Z_Uncertainty,0,0.22351039946079254,3,3.0,1.286
0,Z_Uncertainty,5,0.18998605012893677,3,3.0,1.286
0,Z_Uncertainty,10,0.1849207729101181,3,3.0,1.286
0,Z_Uncertainty,15,0.18009443581104279,3,3.0,1.286
0,Z_Uncertainty,20,0.16949275135993958,3,3.0,1.286
0,Z_Uncertainty,25,0.17664171755313873,3,3.0,1.286
0,Z_Uncertainty,30,0.14646439254283905,3,3.0,1.286
0,Z_Uncertainty,35,0.1272798776626587,3,3.0,1.286
0,Z_Uncertainty,40,0.1226864606142044,3,3.0,1.286
0,Z_Uncertainty,45,0.1204703077673912,3,3.0,1.286
0,PQAL,0,0.41063788533210754,4,2.0,0.5
0,PQAL,5,0.31853240728378296,4,2.0,0.5
0,PQAL,10,0.24898481369018555,4,2.0,0.5
0,PQAL,15,0.2313428670167923,4,2.0,0.5
0,PQAL,20,0.20682650804519653,4,2.0,0.5
0,PQAL,25,0.17295986413955688,4,2.0,0.5
0,PQAL,30,0.16975988447666168,4,2.0,0.5
0,PQAL,35,0.15574072301387787,4,2.0,0.5
0,PQAL,40,0.16492345929145813,4,2.0,0.5
0,PQAL,45,0.16160830855369568,4,2.0,0.5
0,PQAL,0,0.41063788533210754,4,2.0,0.5
0,PQAL,5,0.31853240728378296,4,2.0,0.5
0,PQAL,10,0.24898481369018555,4,2.0,0.5
0,PQAL,15,0.2313428670167923,4,2.0,0.5
0,PQAL,20,0.20682650804519653,4,2.0,0.5
0,PQAL,25,0.17295986413955688,4,2.0,0.5
0,PQAL,30,0.16975988447666168,4,2.0,0.5
0,PQAL,35,0.15574072301387787,4,2.0,0.5
0,PQAL,40,0.16492345929145813,4,2.0,0.5
0,PQAL,45,0.16160830855369568,4,2.0,0.5
0,PQAL_random,0,0.41063788533210754,4,2.0,0.5
0,PQAL_random,5,0.31853240728378296,4,2.0,0.5
0,PQAL_random,10,0.27201923727989197,4,2.0,0.5
0,PQAL_random,15,0.22400009632110596,4,2.0,0.5
0,PQAL_random,20,0.18276666104793549,4,2.0,0.5
0,PQAL_random,25,0.17020626366138458,4,2.0,0.5
0,PQAL_random,30,0.17475542426109314,4,2.0,0.5
0,PQAL_random,35,0.18234452605247498,4,2.0,0.5
0,PQAL_random,40,0.1766955852508545,4,2.0,0.5
0,PQAL_random,45,0.18528060615062714,4,2.0,0.5
0,EER,0,0.41063788533210754,4,2.0,0.5
